emotion,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11
angry,-550.73724,37.56858,-10.727389,6.339175,-11.999156,-0.2656089,-12.615318,-5.800432,-4.3423567,-1.2875329,-4.7996655,-2.3008814,-1.5252172,0.39477003,0.32461175,0.34098148,0.35646495,0.4478507,0.44983563,0.39739865,0.38502738,0.41764012,0.42350468,0.42086723,0.38775605
angry,-518.34424,33.483746,-15.364244,7.2370524,-13.406077,-0.6334476,-14.279336,-3.82125,-2.6679275,-0.26545188,-4.3039637,-1.5549438,-2.7879708,0.5205085,0.42403084,0.42110497,0.42222634,0.5347806,0.54769653,0.54036075,0.55257744,0.56823874,0.51150995,0.5070504,0.47271344
angry,-560.73334,39.716434,-10.122116,2.924469,-11.988493,-0.7785299,-14.063239,-6.9861255,-4.458594,-3.8761787,-5.436151,-4.3007097,-2.2513041,0.49121234,0.44477123,0.3920711,0.38916147,0.44272605,0.49882382,0.5221349,0.49988505,0.492141,0.49201202,0.52054685,0.4207399
angry,-551.6887,34.088238,-15.944753,2.8529897,-17.095322,-1.475096,-15.322733,-7.680968,-5.2025914,-3.0827334,-5.9764543,-5.147639,-0.93714786,0.40706944,0.35321683,0.3510271,0.3065436,0.39071965,0.46299365,0.48600522,0.39327005,0.39844826,0.4136523,0.4428525,0.4245053
angry,-432.71875,21.555214,-22.668694,2.1611903,-21.297647,1.1234193,-15.554523,-4.8712893,-5.350708,-2.9018693,-5.2019796,-5.3564587,-2.5155025,0.30059963,0.3739022,0.29887468,0.38169166,0.32924068,0.3871462,0.41320696,0.42897788,0.41033652,0.3692713,0.340861,0.27278724
angry,-456.8085,24.174524,-23.839731,2.404072,-21.551176,3.7406673,-13.080794,-6.203926,-6.1181912,-2.427272,-4.262736,-6.2252603,-1.6108106,0.40055287,0.38493028,0.38431463,0.3567678,0.4223811,0.5081098,0.5543939,0.51396877,0.4641349,0.40155634,0.41228333,0.39889073
angry,-415.46585,17.28518,-32.295326,-4.296878,-26.129196,-2.3503354,-18.796724,-11.124055,-8.553033,-7.57259,-7.1492105,-9.872754,-5.4236336,0.3835439,0.36791503,0.39974385,0.44403276,0.51522464,0.5283221,0.60984105,0.57209593,0.5393318,0.5350507,0.47091237,0.42449847
angry,-405.85956,14.742742,-31.43264,-2.7801087,-26.529339,-0.4827865,-18.019737,-9.227822,-8.589961,-7.119164,-7.4828672,-9.932629,-5.152799,0.34334177,0.3612193,0.3509456,0.4012358,0.410741,0.39469782,0.40136752,0.468877,0.4772905,0.38096973,0.3781832,0.39309436
fearful,-553.77435,22.540377,-24.791195,4.894857,-19.552511,-4.287163,-19.002993,-7.583592,-9.420491,-5.066508,-8.21947,-1.5259671,-1.1786075,0.4272723,0.36720958,0.29153928,0.38590404,0.34513828,0.41191494,0.33368197,0.3756415,0.46856663,0.38328698,0.4053104,0.44578257
fearful,-555.3141,23.81705,-25.61481,2.9339068,-17.986721,-3.2214684,-18.960522,-9.23525,-7.760194,-5.8540907,-8.014109,-2.6689026,0.119431645,0.3819103,0.32349288,0.25604367,0.351758,0.4009831,0.33727568,0.3285847,0.38162443,0.43509308,0.3912032,0.32437703,0.4011455
fearful,-557.1171,23.464136,-25.11273,4.000224,-16.443333,-5.9657454,-21.464752,-7.416881,-5.5244584,-7.1294827,-7.620108,-2.7187753,-1.0875785,0.43897864,0.36678192,0.36472347,0.4376001,0.4469496,0.45834246,0.42299658,0.4799031,0.52000153,0.4685018,0.48556355,0.49030635
fearful,-553.409,19.902386,-29.623358,1.4000592,-16.179436,-9.028728,-24.056301,-7.497428,-4.8935637,-8.354413,-9.019573,-0.90298504,-1.2098716,0.34856462,0.23513903,0.2557738,0.39582455,0.496177,0.46375525,0.4055718,0.41656283,0.45355496,0.40758798,0.48226306,0.4813434
fearful,-506.6234,11.148489,-31.414858,0.40053138,-22.812775,-6.1010885,-18.667747,-9.168312,-4.9029655,-8.426132,-8.773124,-2.9102955,1.9296154,0.37648976,0.30316165,0.2517193,0.24338147,0.25703263,0.30271718,0.40922886,0.56990904,0.6868135,0.5718958,0.5494695,0.4588504
fearful,-484.89966,9.281034,-29.972721,0.73105586,-22.387995,-6.8710647,-17.137133,-10.817599,-6.512251,-9.065588,-6.213253,-1.5860162,2.219722,0.3311722,0.23208182,0.24155176,0.24112636,0.26930153,0.29201326,0.41742575,0.571362,0.50791913,0.49392307,0.55399907,0.43949968
fearful,-484.55292,8.9717455,-29.23675,-2.7866774,-19.131546,-7.7272754,-16.260584,-8.39912,-7.4119797,-8.978721,-7.833565,-3.8077295,1.869785,0.39690426,0.25246143,0.18993959,0.20846601,0.23375966,0.31333748,0.39410207,0.41795123,0.49113292,0.49641162,0.49672937,0.46601328
fearful,-474.31305,12.495328,-27.384703,-1.9885643,-17.66721,-7.635514,-20.67622,-7.683332,-4.6241612,-8.342707,-6.722465,-1.7910482,1.2444986,0.35966268,0.268729,0.21971717,0.2571927,0.34472802,0.34000498,0.43270713,0.51782155,0.58442324,0.51948047,0.5293738,0.41882136
disgust,-617.9924,41.996033,-10.639853,4.104062,-9.097014,0.32768345,-18.228085,-4.57146,-4.279837,-2.767626,-5.04377,-2.4659061,-2.3309724,0.36536014,0.33584255,0.2760487,0.30680734,0.32696956,0.3973011,0.3936066,0.4451667,0.4003274,0.41115895,0.36749297,0.37195992
disgust,-631.47107,47.78474,-11.041876,5.6254706,-11.542891,0.13225281,-18.697754,-7.9575105,-3.1123612,-3.7749784,-6.5697603,-5.048735,-3.1790335,0.35044008,0.2934167,0.28174704,0.33609343,0.35985595,0.4307585,0.487508,0.4671817,0.48542535,0.4428402,0.4404615,0.39378574
disgust,-605.2045,44.62548,-10.1239805,3.1035101,-8.595566,-2.8802755,-16.908869,-8.52879,-2.1360195,-7.33023,-5.0655165,-6.2461696,-3.3392258,0.31760153,0.27055907,0.24018341,0.27923003,0.3583678,0.47762984,0.46741223,0.43053317,0.43120974,0.49729133,0.48740408,0.34115317
disgust,-617.70905,41.18787,-14.501243,4.1434665,-12.726087,-4.4094195,-19.874378,-7.198952,-1.4221613,-8.906345,-5.240793,-7.8698916,-4.7070956,0.35349575,0.34279138,0.3368117,0.35850546,0.38018927,0.4920061,0.5521875,0.48281562,0.51548463,0.54516125,0.5124634,0.41735134
disgust,-561.0765,34.353626,-15.158682,0.50615376,-16.601637,-1.2259287,-18.653587,-8.392228,-3.5737307,-6.3823113,-6.954221,-4.581913,-3.8850746,0.36026973,0.28696474,0.29180622,0.32310408,0.36977497,0.39047083,0.4025827,0.4118669,0.4543827,0.41920218,0.42538872,0.3959569
disgust,-563.3211,37.767735,-10.772469,2.540294,-13.862457,1.258408,-15.003962,-6.7937446,-2.604856,-3.1047301,-6.2345243,-3.8904316,-3.365777,0.5149404,0.46916533,0.4332518,0.45296502,0.534215,0.5923324,0.6016234,0.53413707,0.5456274,0.57470423,0.579273,0.49365136
disgust,-537.9104,38.485977,-16.242153,-3.671271,-13.299789,-7.1612535,-21.655392,-8.039985,-4.2014217,-10.105173,-2.8876832,-8.24638,-4.3276606,0.48324794,0.42732477,0.3246187,0.34502298,0.36083797,0.40186492,0.44172275,0.5107234,0.49607497,0.52901,0.5421014,0.55174124
disgust,-548.5996,37.594738,-16.238987,-1.1468345,-13.189442,-5.9406304,-18.945333,-7.8493247,-2.9727192,-6.493067,-2.2320616,-7.4817095,-2.0697155,0.44384584,0.40556824,0.34088975,0.4119734,0.47221962,0.5065731,0.50013256,0.4832012,0.56991476,0.64233875,0.6456439,0.4772897
surprised,-556.1505,29.625761,-13.498903,9.378454,-15.226162,-2.0597138,-8.817984,-2.6463516,-5.936857,-2.5193732,-7.5170135,-0.24550213,-0.9748624,0.39430887,0.38527852,0.3617945,0.3209613,0.37234098,0.43119338,0.42386988,0.43718272,0.43954667,0.45246625,0.5128407,0.41732818
surprised,-589.97266,32.53107,-17.648909,5.919225,-13.470706,-1.987769,-10.112018,-6.4194527,-7.380821,-5.621236,-6.0234017,-2.8539875,-1.5696594,0.50850177,0.3825885,0.35986897,0.34364158,0.40438917,0.49376926,0.44333297,0.43778652,0.4693385,0.45314696,0.5164931,0.542964
surprised,-580.4165,33.55053,-15.031355,3.6283467,-14.438576,-2.2341056,-12.546837,-5.973166,-5.5869703,-6.8172455,-6.982962,-5.632869,0.28668255,0.41966608,0.33772463,0.3106738,0.30109152,0.38647228,0.49316636,0.463173,0.46385753,0.52831024,0.5239528,0.52597314,0.4744267
surprised,-575.2089,32.960526,-17.782738,6.4754124,-15.970933,-7.195825,-14.982916,-7.6863356,-7.4023027,-6.6480885,-8.07058,-2.2946136,1.9394846,0.48922837,0.38926578,0.37886554,0.41100904,0.46525723,0.5055453,0.5017357,0.48736662,0.5059845,0.52321297,0.6096727,0.5725791
surprised,-517.8439,25.513361,-16.838793,5.3239465,-15.436483,-1.1120716,-11.919959,-5.671197,-6.477648,-3.365336,-6.054037,1.314112,5.096582,0.47991985,0.412837,0.33618608,0.3078655,0.37029773,0.42600098,0.47338557,0.4543981,0.4472095,0.47145593,0.560322,0.51252705
surprised,-527.57855,27.331789,-22.436909,4.3328595,-18.12907,-1.8119745,-10.521184,-5.5607867,-6.492083,-3.884748,-5.7085533,2.4818664,4.162834,0.543291,0.44923392,0.41477203,0.38664502,0.42688257,0.49041823,0.5324729,0.54633635,0.55221117,0.560621,0.59475166,0.56230754
surprised,-526.92834,27.32533,-16.984634,0.25723994,-19.299845,-5.683094,-13.248769,-9.157781,-8.073403,-4.961458,-3.796719,-2.5312202,2.9719014,0.53393996,0.4629892,0.43402746,0.44017458,0.4267662,0.47798273,0.5461075,0.5546569,0.5673195,0.6053342,0.6235571,0.539134
surprised,-506.6242,28.191635,-23.848125,-4.2788854,-18.840174,-7.005039,-17.53651,-8.657729,-8.052754,-7.2701864,-9.076536,-5.3036485,-1.4915965,0.39271528,0.3577568,0.31699276,0.34938788,0.35086867,0.41910166,0.49290383,0.5104607,0.5354588,0.48670188,0.4909862,0.46550798
neutral,-605.3704,52.065643,-3.5499575,12.641196,-1.0477062,-7.9262433,-14.044399,-1.921871,-11.203294,-1.6824524,-4.890337,-3.2302532,-3.5501049,0.4340982,0.44266963,0.41381967,0.5100442,0.57720166,0.49486348,0.39783388,0.4445377,0.505437,0.48899636,0.50469357,0.47500795
neutral,-610.591,64.8674,4.02824,20.323757,5.042217,-3.2969048,-10.19585,2.1170723,-6.4683948,1.0953612,-1.4604526,1.9385353,-0.8315551,0.43230864,0.51924676,0.49455306,0.570785,0.56784344,0.5579005,0.5629303,0.52783656,0.48820454,0.45935225,0.479162,0.46775568
neutral,-617.8989,54.15126,-0.7784679,14.07494,1.9045908,-8.058161,-14.389944,-2.223073,-11.706516,0.80476415,-6.8081007,-1.7574681,-2.5882938,0.42563197,0.46329367,0.49148068,0.55585504,0.55108565,0.51625776,0.43621364,0.4132747,0.46914417,0.51440287,0.5347188,0.43273607
neutral,-604.2022,51.353455,2.6298325,12.275449,4.345734,-9.002095,-16.881561,-4.2131,-12.478398,-1.8350576,-5.339708,-1.88812,-3.7989576,0.48762816,0.46060416,0.44499126,0.5658471,0.4769947,0.4630687,0.4245679,0.42517748,0.4566323,0.5149287,0.5775787,0.54994994
calm,-625.76044,60.696125,3.9557917,12.989757,2.751483,-7.266703,-12.424478,0.88395244,-9.656363,4.7440796,-7.2091317,-0.9879742,-4.9816766,0.48694488,0.437255,0.44780123,0.46417806,0.46445304,0.5110291,0.5553171,0.54821694,0.5006109,0.47722325,0.49163353,0.54341084
calm,-609.9588,55.217766,-1.3977826,12.6617365,-0.47255117,-8.731665,-13.416538,0.32859108,-9.664697,4.2440915,-8.426782,-1.9148544,-4.794271,0.37383297,0.41058487,0.34234783,0.34202647,0.3991955,0.44761723,0.54941124,0.4824605,0.434596,0.41077885,0.48543102,0.45981926
calm,-618.0184,64.85857,-4.3299227,12.686352,7.6448383,-17.108683,-11.851502,2.9017138,-14.344784,7.7991595,-10.633655,-0.72034806,-6.3432517,0.49273244,0.43589345,0.36100435,0.36176553,0.3980135,0.41824564,0.44270974,0.49239033,0.56525916,0.4921554,0.46345952,0.46045846
calm,-536.76025,49.52007,-4.5837536,6.248584,3.6746588,-10.491412,-15.300714,1.4155879,-13.805319,7.0871286,-10.057834,-2.0495272,-4.7742305,0.42480853,0.3798298,0.4055747,0.5010866,0.5775965,0.5269102,0.508107,0.47154424,0.46027234,0.46051943,0.5119599,0.57637924
calm,-531.9299,68.00653,-18.149475,6.333105,-5.205241,-13.616179,-18.479008,0.860365,-17.205322,15.21083,-8.908315,-0.913934,-3.6277566,0.37226015,0.43585956,0.41039297,0.44405898,0.49429786,0.45292294,0.4696818,0.46918252,0.52539325,0.41265598,0.3782121,0.3931393
calm,-509.2458,51.345978,-14.088351,11.127558,-0.87366843,-9.254969,-17.597315,-4.157838,-10.310156,5.6119475,-7.2990923,-0.5725799,-4.7963505,0.36437726,0.3592067,0.3990381,0.43523452,0.41250098,0.3769471,0.46340346,0.43436468,0.3915815,0.40506166,0.43212527,0.41446766
calm,-512.3522,54.793118,-6.585462,9.976854,3.8087173,-9.244821,-13.692734,1.7670772,-12.845668,13.55229,-8.32149,1.80121,-1.0315378,0.35219988,0.38475075,0.5355876,0.57719886,0.46999162,0.42811033,0.45038676,0.44870695,0.488935,0.5691455,0.5504383,0.44124874
calm,-517.6456,53.967117,-6.1975927,7.0104866,2.598998,-8.59948,-18.195944,2.654349,-12.219847,12.1417675,-11.56598,0.37614068,-2.8865426,0.34368727,0.34761265,0.4252741,0.4603866,0.53345597,0.4245537,0.45652762,0.44951096,0.48270187,0.48223343,0.48349196,0.48495513
happy,-525.6248,55.311363,-13.527853,7.1716485,0.25105873,-8.140516,-18.587399,-8.6833935,-13.678779,4.5952206,-9.880723,-3.195098,-4.9320774,0.30159962,0.35699162,0.46985197,0.5645987,0.50868076,0.4587745,0.42392305,0.46125862,0.5511805,0.47415504,0.4147915,0.37572265
happy,-501.91025,52.51361,-16.560728,-1.7579428,-4.42642,-6.0451155,-19.524786,-7.724978,-16.681986,2.9899228,-12.427394,-2.9265394,-5.985925,0.33112338,0.35697165,0.44652456,0.48615712,0.47309145,0.41372523,0.38766336,0.38741478,0.49717858,0.53877485,0.48775965,0.46292055
happy,-517.07733,40.817036,-7.674296,4.669918,0.31733117,-12.788864,-19.671412,-6.3987803,-16.59683,-1.9567862,-12.638901,-4.3027234,-6.989492,0.3436272,0.41842845,0.40237215,0.38512987,0.37235683,0.3780628,0.43205044,0.4297064,0.48178488,0.4712468,0.40321866,0.4059577
happy,-544.24524,46.07547,-5.1265793,-0.6096621,0.89028084,-7.231537,-20.172325,-4.5028243,-14.905431,1.6480554,-10.7775955,-3.3296528,-6.670935,0.24557154,0.25001717,0.30916703,0.3041192,0.33628547,0.3263368,0.35077852,0.46475595,0.43797258,0.41173878,0.36489087,0.3366226
happy,-419.44714,40.801025,-13.675851,-6.3401113,-7.057591,-7.2887974,-19.63611,-4.6508017,-18.267654,5.0020323,-12.071606,-3.5205483,-3.9434502,0.4910412,0.52178854,0.45291686,0.44540185,0.4367816,0.37870032,0.36939138,0.42725044,0.44951847,0.35600927,0.34133673,0.39717942
happy,-382.6238,36.286263,-18.93256,-7.07424,-11.702386,-4.576398,-21.447712,-8.804645,-20.971643,4.706375,-13.540973,-2.8020408,-4.7714324,0.40009022,0.4515231,0.48468322,0.47501373,0.35443088,0.32381216,0.3373493,0.3457539,0.33941314,0.34181598,0.34701288,0.39738676
happy,-335.6979,38.88396,-8.882303,-6.312691,-9.51804,-3.3685198,-22.24392,-10.699845,-22.884953,-2.5937886,-8.918055,-7.902939,-1.192361,0.30437204,0.35680917,0.43143958,0.4115324,0.42856738,0.42600653,0.34717387,0.31317076,0.31424004,0.37428927,0.44113696,0.4434518
happy,-386.11536,41.989006,-15.962966,-6.13345,-1.283397,-7.6438546,-18.983004,-7.288992,-17.860725,3.13168,-13.485072,-2.9451764,-4.1364803,0.34555617,0.35933885,0.4511701,0.45319492,0.3616382,0.34220812,0.37414512,0.4025109,0.45356277,0.45483148,0.4562263,0.40121192
sad,-641.46704,68.45126,-5.882385,13.204384,2.7953758,-4.486598,-13.052399,-1.6702625,-10.931586,2.2470121,-7.8352494,-1.3064008,-4.804068,0.43901664,0.5354054,0.50425774,0.5329628,0.48992047,0.49727604,0.48564553,0.52873826,0.59407586,0.55733097,0.51890755,0.4215873
sad,-647.3485,68.36068,-1.8403971,13.729383,2.4412024,-5.6098084,-11.662786,0.049254928,-8.33321,-0.5902111,-6.1240644,-1.198769,-4.595983,0.5247062,0.57263976,0.59890074,0.6292926,0.55734104,0.5075285,0.46102837,0.5134001,0.53671944,0.56142026,0.59443533,0.55271
sad,-584.3378,56.99113,-6.6166587,14.815618,0.040611845,-8.548773,-16.720316,-3.656844,-11.856853,2.1209779,-7.1570864,-1.7082522,-1.7651498,0.4795807,0.54186547,0.4699784,0.46632215,0.47971925,0.3580336,0.3091323,0.37051892,0.51947165,0.53947455,0.5049408,0.5355427
sad,-593.80176,63.254448,1.1404197,14.188267,4.526862,-7.3733373,-17.603994,-0.17839573,-12.402401,2.9916441,-5.165738,-1.9991838,-2.7629993,0.53780115,0.49758062,0.46447304,0.48655602,0.50149786,0.46775886,0.36465573,0.3594843,0.41421252,0.4113532,0.5207968,0.64438045
sad,-501.0043,53.901875,-19.083096,0.10819477,-6.139187,-13.882076,-23.052483,-16.910765,-24.403227,-5.9518795,-10.447678,-10.077684,-7.898798,0.32393774,0.3852241,0.4005641,0.45082706,0.4585076,0.43380785,0.39087486,0.4493529,0.43609488,0.4007715,0.40941653,0.39695862
sad,-458.2557,43.595623,-10.64163,6.2594967,-5.03839,-8.552891,-21.40116,-9.96701,-17.562042,-2.7980254,-12.9755335,-8.6484375,-7.9944963,0.28283656,0.33419812,0.36149177,0.4910967,0.48468903,0.39508894,0.35777348,0.31044868,0.3570768,0.38012713,0.37847424,0.36236826
sad,-411.3552,46.38253,-12.695389,10.726128,1.2421527,-6.6606903,-20.65269,-14.227688,-16.664972,-2.74189,-12.151041,-3.0092297,-6.751784,0.32049105,0.33142152,0.3153313,0.3289805,0.42170116,0.43445268,0.41930556,0.47839653,0.5316941,0.5095437,0.45455566,0.36473867
sad,-463.14334,51.482315,-8.501839,9.627775,1.3001816,-5.2740126,-15.987359,-11.336804,-16.95587,-1.4735289,-9.562808,-3.728499,-4.568552,0.3298791,0.37118918,0.36395264,0.31052536,0.3174607,0.36393297,0.43456563,0.5076362,0.52564925,0.53960794,0.5046502,0.36627486
angry,-597.7181,61.76627,1.6415745,20.636482,-2.4163952,-2.5795112,-15.746781,-7.715466,-7.450975,-4.5810575,-7.149786,-0.7862215,-7.0318866,0.43856412,0.48374116,0.40625346,0.44174054,0.5043757,0.59605426,0.59902316,0.6120662,0.6651752,0.54462564,0.5024668,0.48123243
angry,-493.8569,49.726307,-10.865114,17.119293,-4.891275,-3.5818331,-16.284325,-8.028776,-9.572943,-8.272334,-6.826165,-1.3360223,-6.968059,0.4790276,0.46488926,0.4462553,0.42170608,0.44709912,0.4543349,0.4836511,0.5256951,0.58546114,0.5092718,0.43742386,0.4593976
angry,-510.26706,51.94775,-11.061631,15.23169,-5.318876,-6.277731,-21.411749,-9.318351,-9.165992,-6.383355,-5.9943647,0.15215072,-10.016002,0.46287766,0.42183414,0.36033592,0.42728755,0.4722332,0.44123286,0.4221947,0.4412864,0.5135986,0.52815396,0.5550443,0.5384854
angry,-467.94275,50.30915,-12.690533,7.8618073,-4.5725627,-9.499408,-19.645752,-9.548532,-11.381087,-5.913238,-6.556188,-1.6893082,-8.808485,0.3974737,0.4593586,0.41759786,0.47704965,0.55876666,0.5333239,0.45231324,0.42811427,0.49847624,0.5049712,0.443832,0.42210785
angry,-319.91348,32.267937,-15.903734,7.110479,-16.408886,1.9007493,-19.905964,-7.0549755,-8.828398,-6.0200715,-4.5513477,-2.4012625,-4.7628527,0.42483374,0.4970923,0.42955142,0.38842243,0.39925337,0.38102713,0.33647546,0.38094935,0.46572152,0.48831397,0.5094469,0.5003498
angry,-313.47934,33.097485,-12.688882,9.200243,-10.698275,-1.9754968,-18.608356,-8.868605,-6.9697804,-6.0985303,-6.6954694,-2.0313861,-4.3978643,0.3713293,0.4787789,0.3805869,0.35070097,0.39656812,0.4151588,0.37101004,0.40218455,0.5283744,0.532574,0.4856935,0.459371
angry,-335.29968,40.22,-13.7876625,4.8725166,-14.800355,0.11373374,-19.083288,-10.660646,-8.96213,-4.4754887,-6.2266083,-2.4897416,-5.8495655,0.3955072,0.43851817,0.33309168,0.38867468,0.42794204,0.37070563,0.36891064,0.47334406,0.5784956,0.550336,0.5215269,0.4094827
angry,-306.3432,34.92236,-12.558213,4.1423926,-15.719652,0.74580765,-16.597641,-10.563545,-9.434871,-1.4686441,-6.815863,-3.6078625,-3.8569067,0.32674628,0.40309462,0.37573677,0.39188665,0.42349407,0.41862413,0.3593345,0.45915356,0.5787941,0.55028355,0.5622525,0.378983
fearful,-561.0711,58.37428,-3.7988102,14.003722,-0.49069595,-3.9077322,-23.097462,-3.5113087,-6.8066797,-3.5229514,-8.389553,-4.8248496,-7.394318,0.47796053,0.48888883,0.44965664,0.40056157,0.51637185,0.51438874,0.45380703,0.4791172,0.560616,0.5520446,0.53344494,0.51522154
fearful,-497.2767,56.915203,-9.997449,12.993121,-4.186016,-11.057352,-23.357439,-6.1507697,-11.997349,-6.6458955,-10.243933,-7.4803286,-7.2878284,0.32416174,0.38412252,0.40368864,0.444427,0.38782126,0.37462646,0.33160317,0.35727948,0.4960198,0.5213579,0.48207292,0.42231083
fearful,-514.7141,48.423122,-5.974809,9.630484,-3.6394315,-8.437749,-21.51932,-7.9894266,-12.655579,-2.3052092,-8.591602,-6.963832,-4.62072,0.41468957,0.39039078,0.39371806,0.52140814,0.56975317,0.50893503,0.42332113,0.38192603,0.46466386,0.49705082,0.5082217,0.5184528
fearful,-531.5473,52.773422,-12.589437,12.659177,-1.4732735,-8.085167,-21.748184,-6.6881943,-11.962584,2.1605613,-7.0455866,-3.372986,-2.891313,0.39325923,0.43691173,0.46975684,0.48800462,0.48531386,0.43566257,0.44287762,0.47364655,0.5619706,0.5573907,0.5962368,0.4625736
fearful,-351.696,59.46733,-12.522064,17.330822,2.292309,-0.37694967,-9.911694,-3.0570376,-14.507787,12.028642,-10.771893,-2.235458,1.1626729,0.36455673,0.39921805,0.42113763,0.517104,0.6017258,0.5754971,0.48169047,0.52452904,0.56181604,0.526109,0.44815317,0.4135386
fearful,-313.7789,40.467716,-24.460064,3.7681336,-7.173133,-4.526672,-28.478443,-10.822071,-20.063301,1.0089012,-13.847212,-6.396583,-1.0949785,0.33016095,0.39839134,0.29059783,0.2595713,0.33904842,0.4194294,0.39585063,0.40854928,0.43157184,0.40904483,0.38458875,0.28671125
fearful,-375.82748,44.6096,-10.311659,9.358534,0.47710404,1.6393659,-22.530155,-9.335897,-17.282452,3.5042305,-9.945277,-7.3642807,-3.0867305,0.3582164,0.4669898,0.4346111,0.36824864,0.38482597,0.42917812,0.4221976,0.4239528,0.5238506,0.45558664,0.463268,0.38795343
fearful,-323.61893,42.962395,-27.453417,-5.5553617,-7.787818,-10.585033,-26.817244,-9.860303,-26.060759,8.602455,-9.009422,-7.5910583,2.5008967,0.43114644,0.58823806,0.52894795,0.40946218,0.41835406,0.44801068,0.36913207,0.36250997,0.4058933,0.35275692,0.35083163,0.3593148
disgust,-522.47046,54.60758,-11.417695,12.063014,-6.58174,-6.999377,-11.928638,-7.001981,-4.0358953,1.405845,-10.425129,-4.48609,-9.954189,0.36453137,0.46127996,0.4486402,0.4168694,0.44653615,0.49273005,0.5615938,0.5652166,0.5709281,0.533696,0.4877774,0.38316858
disgust,-566.0965,57.680843,-7.1931643,14.760664,-3.392516,-7.189392,-13.111803,-9.581011,-6.110145,-0.15393241,-8.550338,-4.3161116,-7.457016,0.42882577,0.472955,0.43206644,0.42787513,0.49417347,0.50529575,0.4936536,0.64107364,0.6880816,0.5787809,0.52704626,0.43082958
disgust,-572.4053,46.742077,1.8568444,13.592084,-1.8634114,-11.160056,-14.739517,-3.3027513,-5.5010467,-0.25138456,-12.493572,-3.4761944,-5.769187,0.4516397,0.4886168,0.4096471,0.41328847,0.43225026,0.43273956,0.4750794,0.5448201,0.62555104,0.6619659,0.6253606,0.49849734
